Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Квартирный Вопрос,шоурум отделочных материалов,Мебель на заказ; Отделочные материалы; Керамогранит; Напольные покрытия; Лаки и краски; Обои; Светотехника; Интерьерные лестницы; Керамическая плитка; Стеновые панели; Натяжные потолки; Погонажные изделия; Межкомнатные двери; Комплектующие для дверей; Декоративные отделочные материалы; Облицовочный камень,"улица Федюнинского, 62",2 этаж,625042,,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,2,89220497639,,,kv.shou-rum.72@yandex.ru,,,,,,,https://wa.me/79220497639,,,,,,https://t.me/+79220497639,,,,57.099978,65.569389,https://2gis.com/firm/70000001106126281,branch
Кедрач,столярная мастерская,Мебель на заказ; Корпусная мебель; Офисная мебель; Мебель для культурно-досуговых учреждений; Садово-парковая мебель,"Широтная улица, 200 к2 ст14",,625053,,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00; Сб: 09:00-15:00,+05:00,5.0,1,89995478775,,,,,,,,,https://vk.com/kedrachh,https://wa.me/79995478775,,,,,,https://t.me/+79995478775,,,,57.088766,65.63595,https://2gis.com/firm/70000001100233562,branch
Компания Паллада,,Мебель на заказ; Мебельные фасады; Корпусная мебель; Мебель для кухни; Детская мебель; Офисная мебель; Мебель для ванных комнат; Мебель для учебных учреждений; Ремонт мебели,"улица Дружбы, 128/1 ст3",1 этаж,625031,,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 08:30-17:00; Вт: 08:30-17:00; Ср: 08:30-17:00; Чт: 08:30-17:00; Пт: 08:30-15:00 (по предварительному звонку),+05:00,5.0,2,89827719403,,,,,,,,,https://vk.com/club117233375,https://wa.me/79827719403,,,,,,https://t.me/+79827719403,,,,57.17789,65.587035,https://2gis.com/firm/1830115629855902,branch
Компания по изготовлению мебели в стиле лофт,,Мебель на заказ; Корпусная мебель; Заборы и ограждения,"Широтная улица, 108 к5",,625046,МЖК м-н,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+05:00,,,89233542157,,,,,,,,,,,,,,,,,,,,57.10741,65.583927,https://2gis.com/firm/70000001100689986,branch
Компания по изготовлению мебели на заказ,,Мебель на заказ; Корпусная мебель; Мебель для кухни,"улица Дружбы, 128/1 ст5",,625031,,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,,+05:00,,,89199397269,,,,,,,,,,,,,,,,,,,,57.177137,65.588143,https://2gis.com/firm/70000001112972245,branch
Компания по производству мебели на заказ,,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебельные фасады; Мебель для ванных комнат,"улица Малышева, 2а ст3",1 этаж,625029,Тарманы м-н,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,3,89199406832,89504841140,,,,,,,,https://vk.com/club127808247,https://wa.me/79199406832,https://wa.me/79504841140,,,,,,,,,57.191539,65.61012,https://2gis.com/firm/70000001088901739,branch
Компания по производству стекол и зеркал с подсветкой,,Мебель на заказ; Стекло и зеркала; Мебель из стекла; Мебель для салонов красоты,"улица 30 лет Победы, 31а",104 цех,625016,,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00; Сб: 09:00-16:00; Вс: 09:00-16:00 (по предварительному звонку),+05:00,4.6,34,89199558821,89821310288,,,,,,,,,https://wa.me/79199558821,https://wa.me/79821310288,,,,,https://t.me/+79199558821,,,,57.12557,65.57275,https://2gis.com/firm/70000001083756267,branch
Компания по производству торговой мебели лофт,,Мебель на заказ; Торгово-выставочное оборудование; Мебель для кухни; Офисная мебель; Металлическая мебель,"Кремлёвская улица, 39/1",вывеска Полимер центр,625049,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,"Пн: 09:00-13:00, 14:00-18:00; Вт: 09:00-13:00, 14:00-18:00; Ср: 09:00-13:00, 14:00-18:00; Чт: 09:00-13:00, 14:00-18:00; Пт: 09:00-13:00, 14:00-18:00",+05:00,,,89504841170,,,,,,,,,,https://wa.me/79504841170,,,,,,https://t.me/+79504841170,,,,57.137818,65.487842,https://2gis.com/firm/70000001098638772,branch
Комфорт,мебельный магазин,Мебель на заказ; Мебельные магазины; Мягкая мебель; Детская мебель; Корпусная мебель,"улица Мельникайте, 126/3",1 этаж,625007,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,3.8,3,89068201212,,,,,,,,,,https://wa.me/79676169144,,,viber://chat/?number=79676169144,,,https://t.me/+79068201212,,,,57.126676,65.553598,https://2gis.com/firm/70000001089344584,branch
Комфорт,мебельный салон,Мебель на заказ; Мебельные магазины; Мягкая мебель; Детская мебель; Корпусная мебель; Мебель для кухни,"Барабинская улица, 50",2 этаж,625034,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-17:00,+05:00,5.0,1,89044944344,,,,,,,,,https://vk.com/komforttmn,https://wa.me/79044944344,,,viber://chat/?number=79044944344,,,,,,https://youtube.com/@user-hy4hm4ib8d/about,57.15592,65.611776,https://2gis.com/firm/70000001031361498,branch
Комфорт+,салон мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель,"улица 30 лет Победы, 91а",цокольный этаж; с лифта налево,625051,,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,4.8,22,89123861038,,,,,,,,,,https://wa.me/79123861038,,,,,,https://t.me/+79123861038,,,,57.117613,65.591048,https://2gis.com/firm/70000001050264009,branch
Континент Мебели,,Мебель на заказ; Мебель для кухни; Корпусная мебель,,,,,,Тюмень,Тюмень городской округ,Тюменская область,Россия,,+05:00,5.0,3,89994306677,,,,,,,,,https://vk.com/mebel_888_72,,,,,,,,,,,,,https://2gis.com/firm/70000001110915822,branch
КонтурСталь,производственная компания,Мебель на заказ; Металлоконструкции для строительства; Металлоизделия; Интерьерные лестницы; Металлообработка; Металлическая мебель; Сварочные работы,"улица Чекистов, 30 ст7",,625014,Строителей пос.,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00; Сб: 08:00-19:00; Вс: 08:00-19:00,+05:00,,,89220488400,,,,,,,,,,,,,,,,,,,,57.113248,65.650106,https://2gis.com/firm/70000001112939155,branch
Концепт,компания по производству шкафов и кухонь на заказ,Мебель на заказ; Мебель для кухни; Корпусная мебель,,,625054,Пушкин коттеджный пос.,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+05:00,3.2,3,89612012481,,,,,,,,,https://vk.com/concept_mebel72,,,,,,,,,,,57.250065,65.504613,https://2gis.com/firm/70000001105988962,branch
Короед,мебель на заказ,Мебель на заказ; Мебель для ванных комнат; Корпусная мебель; Мебель для кухни; Детская мебель; Офисная мебель,,,,,,,Тюменский район,Тюменская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+05:00,5.0,15,89205132238,,,,,http://t.me/mebelkoroed,,,,https://vk.com/club226461030,https://wa.me/79205132238,,,,,,https://t.me/+79205132238,,,,,,https://2gis.com/firm/70000001094153893,branch
Корпорация мебели,,Мебель на заказ; Корпусная мебель; Детская мебель; Мебель для кухни; Мебель для ванных комнат,,,,,,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+05:00,,,89224781254,,,,,,,,,,https://wa.me/79224781254,,,viber://chat/?number=79224781254,,,,,,,,,https://2gis.com/firm/70000001035490142,branch
Креатив,компания по производству мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Офисная мебель,"улица Дружбы, 128 к6",1 этаж,625031,,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 10:00-15:00 (по предварительному звонку),+05:00,5.0,14,89829235688,89829374074,,,,,,,,https://vk.com/kreativ72ru,https://wa.me/79829235688,,,,,,https://t.me/+79829235688,,,,57.176867,65.58659,https://2gis.com/firm/70000001096327080,branch
Крона мебель,мебельная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебель для ванных комнат; Офисная мебель; Ремонт мебели; Детская мебель; Строительство бань и саун; Садово-парковая мебель; Интерьерные лестницы; Мебель для учебных учреждений; Мебель для культурно-досуговых учреждений; Мебель для общественного питания; Металлическая мебель,"улица Механизаторов, 67а",,625017,РТС м-н,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-18:00; Вс: 09:00-18:00 (по предварительному звонку: пн-вс),+05:00,4.6,15,89292691510,,,,,,,,,https://vk.com/krona_mebel72,https://wa.me/79292691510,,,viber://chat/?number=79292691510,,,https://t.me/+79222666241,,,,57.152819,65.456096,https://2gis.com/firm/70000001027316570,branch
Куб,компания по изготовлению мебели на заказ,Мебель на заказ; Мебель для кухни; Корпусная мебель; Изделия из камня для помещений,"Камчатская улица, 183",2 этаж,625034,Тура м-н,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-17:00; Вт: 10:00-17:00; Ср: 10:00-17:00; Чт: 10:00-17:00; Пт: 10:00-17:00,+05:00,5.0,18,89923093239,,,,,,,,,https://vk.com/koobmebel,,,,,,,,,,,57.157151,65.665587,https://2gis.com/firm/70000001064619555,branch
Кухни Модуль,компания,Мебель на заказ; Мебельные магазины; Мебель для ванных комнат; Мебель для кухни; Корпусная мебель; Офисная мебель,"улица Василия Гольцова, 10",2 этаж,625051,Тюменский 1-й м-н,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 11:00-18:00; Вт: 11:00-18:00; Ср: 11:00-18:00; Чт: 11:00-18:00; Пт: 11:00-18:00,+05:00,4.8,15,89523465097,89129969311,,,,,,,,,https://wa.me/79523465097,,,viber://chat/?number=79523465097,,,https://t.me/+79523465097,,,,57.110194,65.573973,https://2gis.com/firm/70000001046526413,branch
Кухни.рф,компания по изготовлению мебели,Мебель на заказ; Мебель для кухни; Детская мебель; Корпусная мебель; Мебель для ванных комнат; Ремонт мебели,"Старый Тобольский тракт 5 километр, 3",цокольный этаж,625047,Антипино м-н,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+05:00,4.7,15,89829089296,,,,,http://jivo.chat/BrRfL7Ko6L,,,,https://vk.com/kuhnirf,https://wa.me/79829089296,,,,,,https://t.me/+79829089296,,,,57.110089,65.752931,https://2gis.com/firm/70000001066160007,branch
Кухонный Двор,салон,Мебель на заказ; Мебельные магазины; Мебель для кухни,"улица Федюнинского, 43",4 этаж,625062,Тюменский 3-й м-н,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,3,88005503263,,,,,http://tyumen.kd-kuhni.ru/?utm_source=2gis&utm_medium=profile&utm_campaign=standard&utm_content=tyumen-fedyuninskogo-43,http://t.me/kuhdvor_region,,,https://vk.com/kuxdvorregions,,,,,,,,,,,57.112092,65.545722,https://2gis.com/firm/70000001092770505,branch
Кухонька-шкафчик,производственная компания мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель,"Широтная улица, 125",2 этаж,625046,Первый м-н,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Вт: 10:00-18:30; Ср: 10:00-18:30; Чт: 10:00-18:30; Пт: 10:00-18:30; Сб: 10:00-18:00,+05:00,4.1,89,83452619659,89323219659,89220739442 (офис),,,,,,,https://vk.com/zakazat_kuhny72,https://wa.me/79058576009,https://wa.me/79220739442,,viber://chat/?number=79220739442,,,,,,,57.106767,65.594792,https://2gis.com/firm/70000001017321912,branch
Легко Шкаф,,Мебель на заказ; Корпусная мебель; Мебель для кухни,"улица Республики, 250/14",,625019,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+05:00,,,89292691965,,,,,,,,,https://vk.com/legko_shkaf,,,,,,,,,,,57.113555,65.621012,https://2gis.com/firm/70000001115371592,branch
Лета,склад-магазин,Мебель на заказ; Мебельная фурнитура; Мягкая мебель; Корпусная мебель; Нетканые и технические материалы,"Барабинская улица, 3 ст26",50 складское помещение; 1 этаж,625034,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 09:00-17:00; Вс: 09:00-17:00,+05:00,,,89827759024,89829350930,,,,,,,,,https://wa.me/79829350930,https://wa.me/79827759024,,,,,,,,,57.158133,65.603431,https://2gis.com/firm/70000001041200689,branch
Липа,столярная мастерская,Мебель на заказ; Офисная мебель; Корпусная мебель; Садово-парковая мебель; Детская мебель; Мебель для кухни,"улица Демьяна Бедного, 96 ст5/1",,625007,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00 (по предварительному звонку),+05:00,5.0,14,89963200804,,,,,,,,,https://vk.com/lipa_tmn72,https://wa.me/79963200804,,,viber://chat/?number=79963200804,,,https://t.me/+79963200804,,,,57.129298,65.555619,https://2gis.com/firm/70000001065299945,branch
Лисадо,мебельная фабрика,Мебель на заказ; Мебельные фасады; Мебель для кухни; Мебельная фурнитура; Детская мебель; Офисная мебель; Корпусная мебель; Мебель для ванных комнат; Мягкая мебель; Распиловка древесины,"Велижанская улица, 77 ст1",,625031,Югра м-н,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,"Пн: 09:00-13:00, 14:00-18:00; Вт: 09:00-13:00, 14:00-18:00; Ср: 09:00-13:00, 14:00-18:00; Чт: 09:00-13:00, 14:00-18:00; Пт: 09:00-13:00, 14:00-18:00",+05:00,5.0,58,83452387638,83452388086,,,,,,,,https://vk.com/lisado_72,https://wa.me/79829387638,,,,,,https://t.me/lisado72,,,,57.190191,65.580381,https://2gis.com/firm/70000001051884526,branch
Любимая Мебель,компания,Мебель на заказ; Мягкая мебель; Мебель для кухни; Ремонт мебели; Корпусная мебель; Детская мебель; Мебель для ванных комнат; Матрасы; Офисная мебель,"Старый Тобольский тракт 3 километр, 1 ст10",,625047,Антипино м-н,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00,+05:00,5.0,3,89199573102,,,,,,,,,https://vk.com/kuhni_shkav_kupe,https://wa.me/79199573102,,,,,,,,,,57.099612,65.717584,https://2gis.com/firm/70000001041400141,branch
ЛюксКонтур,компания по производству корпусной мебели и кухонь на заказ,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Старый Тобольский тракт 3 километр, 12 ст6",,625047,Антипино м-н,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 10:00-15:00 (по предварительному звонку),+05:00,,,89223013073,,,,,,,,,,https://wa.me/79223013073,,,,,,https://t.me/+79223013073,,,,57.099875,65.722771,https://2gis.com/firm/70000001102982107,branch
М&А мебель,производственная компания корпусной мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Офисная мебель; Мебель для ванных комнат,"Старый Тобольский тракт 3 километр, ст 10/2",1 этаж,625047,Антипино м-н,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00 (по предварительной записи),+05:00,5.0,4,89220042140,,,,,,,,,https://vk.com/club136018976,https://wa.me/79220042140,,,,,,,,,,57.099956,65.717796,https://2gis.com/firm/70000001061563043,branch
М2,мебельная фабрика,Мебель на заказ; Корпусная мебель; Мебель для ванных комнат; Мебель для кухни; Детская мебель; Торгово-выставочное оборудование; Офисная мебель,"Молодёжная улица, 74",1 этаж,625007,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-17:00,+05:00,,,89129233883,89829149477,,,,http://t.me/mebel_fabrika_m2,,,,,,,,,,,,,,,57.131154,65.545101,https://2gis.com/firm/70000001103007480,branch
Магазин мебельной фурнитуры,,Мебель на заказ; Мебельная фурнитура; Крепёж; Корпусная мебель,"улица Пермякова, 1а",202а павильон; 2 этаж,625013,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 10:00-18:00,+05:00,2.7,10,83452417753,89097377451,,,,,,,,,,,,,,,,,,,57.13474,65.60595,https://2gis.com/firm/1830115630195469,branch
