Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Тибо вуд,,Мебель на заказ; Деревообработка; Корпусная мебель,"Анапское шоссе, 3",,353503,,,Темрюк,Темрюкский район,Краснодарский край,Россия,Пн: 08:00-20:00; Вт: 08:00-20:00; Ср: 08:00-20:00; Чт: 08:00-20:00; Пт: 08:00-20:00; Сб: 08:00-20:00; Вс: 08:00-20:00,+03:00,,,89024048388,89180211626,,,,,,,,https://vk.com/club180217824,,,,,,,,,,,45.284913,37.351786,https://2gis.com/firm/70000001111419676,branch
Тренд-дизайн,мебельный салон,Мебель на заказ; Мебельные фабрики; Мебель для кухни; Корпусная мебель; Офисная мебель; Дизайн интерьеров,"Николаевская улица, 3",,353411,,,,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+03:00,5.0,13,89883300595,,,,,,,,,,https://wa.me/79883300595,,,,,,,,,,44.868046,37.354483,https://2gis.com/firm/70000001066456357,branch
Трио,салон мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель,"Мира, 14а",2 этаж,353430,,,,Анапа муниципальный округ,Краснодарский край,Россия,"Пн: 10:00-12:00, 13:00-17:00; Вт: 10:00-12:00, 13:00-17:00; Ср: 10:00-12:00, 13:00-17:00; Чт: 10:00-12:00, 13:00-17:00; Пт: 10:00-12:00, 13:00-17:00; Сб: 10:00-12:00, 13:00-17:00",+03:00,3.7,6,89183174550,89898200999,,,,,,,,https://vk.com/triomebelnysalon,https://wa.me/79183174550,https://wa.me/79898200999,,,,,https://t.me/+79183174550,,,,44.899235,37.379873,https://2gis.com/firm/70000001007492595,branch
Уровень,компания ремонта помещений под ключ и мебели на заказ,Мебель на заказ; Корпусная мебель; Ремонт помещений,"Геленджикский проспект, 6",магазин Молоток,353460,,,Геленджик,Геленджик городской округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+03:00,,,89897774550,,,,,,,,,https://vk.com/level_gelendzik,https://wa.me/79897774550,,,,,,,,,,44.561964,38.093886,https://2gis.com/firm/70000001091535069,branch
Уют,магазин,Мебель на заказ; Ремонт мебели,"улица Мороза, 39",,353500,,,Темрюк,Темрюкский район,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+03:00,,,89527205553,,,,,,,,,,https://wa.me/79527205553,,,,,,,,,,45.295129,37.349276,https://2gis.com/firm/70000001056934805,branch
Фирс,ателье мягкой мебели,Мебель на заказ; Мягкая мебель; Ремонт мебели; Мебель для общественного питания,"Луговая улица, 2",,353983,,Новороссийский район,,Новороссийск городской округ,Краснодарский край,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+03:00,,,89182576727,89184496666,89184689655,,,,,,,,https://wa.me/79184496666,https://wa.me/79182576727,,,,,,,,,44.837865,37.573304,https://2gis.com/firm/70000001018226044,branch
Флоренция,салон мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель,"Анапское шоссе, 20",1 этаж,353445,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+03:00,5.0,89,89933229363,,,,,,,,,https://vk.com/id710149194,https://wa.me/79933229363,,,viber://chat/?number=79933229363,,,https://t.me/Salon_mebeli_florencia,https://t.me/+79933229363,,,44.898713,37.3525,https://2gis.com/firm/70000001034113849,branch
Формат-столяр,столярная мастерская,Мебель на заказ; Деревообработка; Интерьерные лестницы; Мебель для кухни; Садово-парковая мебель,"Спортивная улица, 19Б",,353960,Цемдолина,Приморский район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00,+03:00,5.0,3,89186906489,,,,,,,,,https://vk.com/format_stolyar,https://wa.me/79186906489,,,,,,https://t.me/+79186906489,,,,44.74265,37.721568,https://2gis.com/firm/70000001053896076,branch
Фрацмебель,салон-магазин,Мебель на заказ; Мебель для кухни; Корпусная мебель; Офисная мебель; Детская мебель; Мебель для ванных комнат; Ремонт мебели; Матрасы,"проспект Ленина, 20",1 этаж,353910,,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Вс: 10:00-18:00,+03:00,,,88617632009,89887650105,,,,,,,,,https://wa.me/79887650105,,,viber://chat/?number=79887650105,,,,,,,44.700733,37.784376,https://2gis.com/firm/10415102419290282,branch
Фрея,ателье мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебельные фасады; Распиловка древесины,"Промышленная улица, 3",,353960,Цемдолина,Приморский район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 09:00-16:00; Вт: 09:00-16:00; Ср: 09:00-16:00; Чт: 09:00-16:00; Пт: 09:00-16:00,+03:00,,,89183711265,,,,,,,,,,https://wa.me/79183711265,,,,,,,,,,44.768824,37.711346,https://2gis.com/firm/10415103419684434,branch
Фрея-м,,Мебель на заказ; Мебельная фурнитура; Распиловка древесины; Мебель для кухни; Корпусная мебель,,,353960,Цемдолина,Приморский район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 09:00-16:00; Вт: 09:00-16:00; Ср: 09:00-16:00; Чт: 09:00-16:00; Пт: 09:00-16:00,+03:00,,,89648912496,89054722145 (руководитель),,,,,,,,,https://wa.me/79054722145,,,,,,,,,,44.769759,37.712777,https://2gis.com/firm/70000001056396662,branch
Хижниковъ,мастерская дерева,Мебель на заказ; Ремонт помещений; Строительство дач и коттеджей; Строительство бань и саун; Кровельные работы; Деревообработка; Мебель для ванных комнат; Пило- и лесоматериалы,"Мысхакское шоссе, 59",,353919,,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00,+03:00,,,89881436000,,,,,http://t.me/masterhizhnikov,,,,https://vk.com/id710570988,https://wa.me/79881436000,,,,,,,,,https://youtube.com/%D0%A5%D0%B8%D0%B6%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D1%8A,44.694172,37.761364,https://2gis.com/firm/70000001083391347,branch
Шкаф Шкафыч,производственная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни; Бытовая техника,"Анапское шоссе, 20",1 этаж,353445,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+03:00,1.4,1,89950060558,,,,,,,,,,https://wa.me/79950060558,,,viber://chat/?number=79950060558,,,https://t.me/+79950060558,,,,44.898702,37.351504,https://2gis.com/firm/70000001056603388,branch
Экспо,фабрика кухонной мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Адмирала Пустошкина, 22 ст2",1 этаж,353451,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+03:00,,,89184612075,89184681739,89189936555,,,,,,,,https://wa.me/79189936555,,,,,,,,,,44.873537,37.34347,https://2gis.com/firm/70000001091690186,branch
ЭстетиКо_Мебель,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат; Офисная мебель; Детская мебель,"проспект Дзержинского, 211 к1",1 этаж,353925,,Южный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+03:00,5.0,21,89913570489,89180677550,,,,http://t.me/estetico_m,,,,,https://wa.me/79913570489,,,,,,https://t.me/+79913570489,,,,44.683037,37.776948,https://2gis.com/firm/70000001102455948,branch
Эталон,студия мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель; Детская мебель,"улица Энгельса, 55",цокольный этаж,353915,,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+03:00,2.0,4,89183434498,,,,,,,,,,https://wa.me/79183434498,,,,,,,,,,44.711966,37.777891,https://2gis.com/firm/10415102419331085,branch
Юдора,компания по изготовлению шкафов-купе и кухонь,Мебель на заказ; Мебель для кухни; Корпусная мебель,"проспект Дзержинского, 219",,353925,,Южный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-16:00; Вс: 10:00-16:00,+03:00,4.2,15,89385083263,89385366899,,,,,,,,,,,,,,,,,,,44.67724,37.779613,https://2gis.com/firm/70000001029123011,branch
Южное,,Мебель на заказ; Мебель для кухни,"Кутузовская улица, 117а",1 этаж,353917,,Приморский район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+03:00,,,89180589878,,,,,,,,,https://vk.com/alextabola73,https://wa.me/79180589878,,,,,,,,,,44.715842,37.750186,https://2gis.com/firm/70000001061705086,branch
Южный+,салон мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель,"Мира, 1в",2 этаж,353900,,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+03:00,1.0,4,89181112514,,,,,,,,,,,,,,,,,,,,44.727188,37.767841,https://2gis.com/firm/70000001020709386,branch
Яр-Мебель,мебельный салон,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни,"Крымская улица, 22 к9",цокольный этаж,353461,Толстый Мыс м-н,,Геленджик,Геленджик городской округ,Краснодарский край,Россия,Пн: 10:00-17:00; Вт: 10:00-17:00; Ср: 10:00-17:00; Чт: 10:00-17:00; Пт: 10:00-17:00; Сб: 10:00-17:00,+03:00,4.9,1,89280447417,,,,,,,,,,https://wa.me/79280447417,,,,,,,,,,44.54955,38.059562,https://2gis.com/firm/70000001006198700,branch
Premium,компания по продаже натяжных потолков,Мебель на заказ; Натяжные потолки; Светотехника; Корпусная мебель; Детская мебель,"28-й квартал, 12а",1 этаж,662153,,,Ачинск,Ачинский муниципальный округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,5.0,1,89082159977,83915159977,,,,,,,,,https://wa.me/79082159977,,,,,,,,,,56.253231,90.478765,https://2gis.com/firm/70000001022894575,branch
Ассорти,мебельный магазин,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни; Мягкая мебель,"улица Карла Маркса, 1",1 этаж,662150,,,Ачинск,Ачинский муниципальный округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-17:00,+07:00,5.0,1,89509962746,89082022622,,,,,,,,,,,,,,,,,,,56.273911,90.499326,https://2gis.com/firm/70000001022898513,branch
Гермес-комфорт,мебельный салон,Мебель на заказ; Ремонт мебели; Мягкая мебель; Корпусная мебель; Мебель для кухни; Детская мебель; Матрасы; Мебель для ванных комнат; Офисная мебель,"Восточная улица, 60а",2 этаж,662970,,,Железногорск,ЗАТО Железногорск городской округ,Красноярский край,Россия,Пн: 11:00-19:00; Вт: 11:00-19:00; Ср: 11:00-19:00; Чт: 11:00-19:00; Пт: 11:00-19:00; Сб: 11:00-16:00,+07:00,3.7,19,83919756379,89048971063,89135876399,,,,,,,https://vk.com/club171796354,https://wa.me/79135876399,,,viber://chat/?number=79135876399,,,,,,,56.229714,93.5586,https://2gis.com/firm/985690700017879,branch
Зона Комфорта,фирма по изготовлению мягкой мебели,Мебель на заказ; Мягкая мебель; Офисная мебель; Мебель для кухни; Детская мебель,"улица Пограничников, 28/11",,660111,,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+07:00,5.0,11,89994351982,89029240010,,,,http://t.me/softlycomfortzone,,,,https://vk.com/softlycomfortzone,https://wa.me/79994351982,,,,,,,,,,56.098903,93.050778,https://2gis.com/firm/70000001087420529,branch
Ива,компания по производству мебели,Мебель на заказ; Корпусная мебель,"улица Кутузова, 1 ст105",,660050,,Кировский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,"Пн: 09:00-12:00, 13:00-18:00; Вт: 09:00-12:00, 13:00-18:00; Ср: 09:00-12:00, 13:00-18:00; Чт: 09:00-12:00, 13:00-18:00; Пт: 09:00-12:00, 13:00-18:00; Сб: 10:00-12:00, 13:00-17:00",+07:00,,,89135568804,,,,,,,,,,,,,,,,,,,,55.993362,92.979617,https://2gis.com/firm/70000001105253370,branch
Иван Васильевич,,Мебель на заказ; Садово-парковая мебель; Товары для бань и саун; Детская мебель,"улица Пограничников, 12г",,660111,,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:30; Вт: 09:00-18:30; Ср: 09:00-18:30; Чт: 09:00-18:30; Пт: 09:00-18:30,+07:00,5.0,1,89293385774,,,,,,,,,,https://wa.me/79293385774,,,viber://chat/?number=79293385774,,,https://t.me/+79293385774,,,,56.106217,93.064974,https://2gis.com/firm/70000001084519250,branch
Идан Мебель,,Мебель на заказ; Мебель для кухни; Мебельные магазины; Офисная мебель; Детская мебель,"улица Мате Залки, 3а",318 офис,660127,Северный м-н,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+07:00,,,89235819895,,,,,,,,,,,,,,,,,,,,56.066489,92.945446,https://2gis.com/firm/70000001114183338,branch
"Компания по продаже мебели, балконов и дверей",,Мебель на заказ; Входные двери; Межкомнатные двери; Детская мебель; Мебель для кухни; Корпусная мебель; Остекление и отделка балконов,"проспект 60 лет образования СССР, 26а",1 этаж; внутри Gloria Home,660132,Солнечный м-н,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00,+07:00,,,83912871030,89538558300,,,,,,,,https://vk.com/gl.home,https://wa.me/79538558300,,,,,,,,,,56.114036,92.917912,https://2gis.com/firm/70000001039834915,branch
Компания по производству встроенной мебели,,Мебель на заказ; Корпусная мебель,"улица Достоевского, 15а",1 этаж,660060,,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00,+07:00,5.0,8,83912922102,89135365775,,,,,,,,https://vk.com/shkafkupe2922102,https://wa.me/79135365775,,,viber://chat/?number=79135365775,,,https://t.me/+79135365775,,,,56.019633,92.862429,https://2gis.com/firm/70000001022977072,branch
Компания по производству мебели на заказ,,Мебель на заказ; Корпусная мебель,"Нижний проезд, 31/7 к1",,663091,,,Дивногорск,Дивногорск городской округ,Красноярский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00,+07:00,5.0,3,89039233771,,,,,,,,,,https://wa.me/79039233771,,,,,,,,,,55.956174,92.322585,https://2gis.com/firm/70000001036933767,branch
Композитные технологии,,Мебель на заказ; Металлоконструкции для строительства; Металлообработка; Лазерная резка неметаллов; Металлоизделия,"улица 26 Бакинских Комиссаров, 1ц",,660004,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:30; Вт: 09:00-18:30; Ср: 09:00-18:30; Чт: 09:00-18:30; Пт: 09:00-18:30; Сб: 09:00-18:30,+07:00,,,89836164644,,,,,,,,,,,,,,,,,,,,56.028094,93.05159,https://2gis.com/firm/70000001080396191,branch
Комфорт,компания,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Северное шоссе, 7 ст16",,660118,,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 11:00-19:00; Вт: 11:00-19:00; Ср: 11:00-19:00; Чт: 11:00-19:00; Пт: 11:00-19:00; Сб: 11:00-19:00,+07:00,5.0,1,89293398293,,,,,,,,,,,,,,,,,,,,56.082739,92.942361,https://2gis.com/firm/70000001100670953,branch
Континент,мебельный магазин,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель,"Промышленная улица, 8а",,662430,,,,Балахтинско-Новоселовский муниципальный округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+07:00,1.0,3,89134438815,,,,,,,,,,https://wa.me/79134438815,,,,,,,,,,55.009098,90.97252,https://2gis.com/firm/70000001054807427,branch
Конфетка,мебельная компания,Мебель на заказ; Корпусная мебель; Ремонт мебели,"Индустриальная улица, 4/8",3 помещение,663693,,,Зеленогорск,ЗАТО Зеленогорск городской округ,Красноярский край,Россия,,+07:00,,,89131851742,,,,,,,,,https://vk.com/mebelzlk,,,,,,,,,,,56.056656,94.610328,https://2gis.com/firm/70000001110035785,branch
Королева кухни,компания,Мебель на заказ; Корпусная мебель; Мебель для кухни,"проспект им. газеты Красноярский Рабочий, 27 ст4",1 этаж,660037,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,5.0,7,89333498843,89135819521,,,,,,,,https://vk.com/korolevakuhnikrsk,https://wa.me/79333498843,https://wa.me/79135819521,,,,,,,,,56.016844,93.007681,https://2gis.com/firm/70000001091407419,branch
Кристалл лайн,студия мебели,Мебель на заказ; Корпусная мебель,"улица Академика Вавилова, 3",210 офис; 2 этаж,660064,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 09:00-17:00; Вс: 09:00-17:00 (по предварительной записи),+07:00,,,89835905000,,,,,,,,,,,,,,,,,,,,55.994571,92.917075,https://2gis.com/firm/70000001111480493,branch
Питер,мебельное ателье,Мебель на заказ; Корпусная мебель,"Ленинградский проспект, 63",2 этаж,662980,Ленинградский м-н,,Железногорск,ЗАТО Железногорск городской округ,Красноярский край,Россия,Пн: 11:00-20:00; Вт: 11:00-20:00; Ср: 11:00-20:00; Чт: 11:00-20:00; Пт: 11:00-20:00; Сб: 11:00-20:00; Вс: 11:00-20:00,+07:00,1.0,1,83919708817,,,,,,,,,https://vk.com/mebel_piter26,,,,,,,,,,,56.223644,93.514813,https://2gis.com/firm/70000001017425458,branch
