Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Skorpionsmebel,торгово-производственная компания,Мебель на заказ; Мягкая мебель,"улица Дуси Ковальчук, 378а",1 этаж,630075,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Вт: 11:00-19:00; Ср: 11:00-19:00; Чт: 11:00-19:00; Пт: 11:00-19:00; Сб: 11:00-17:00,+07:00,4.9,57,89231070666,,,,,http://t.me/skorpionsmebel1,,,,,https://wa.me/79231070666,,,,,,,,,,55.063067,82.924074,https://2gis.com/firm/70000001033733831,branch
Smile Artwood,столярная мастерская,Мебель на заказ; Детская мебель,"улица Королёва, 40 к1",3 этаж,630015,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+07:00,5.0,1,89628296356,,,,,,,,,https://vk.com/smile.artwood,https://wa.me/79628296356,,,,,,https://t.me/+79628296356,,,,55.057928,82.96136,https://2gis.com/firm/70000001092792417,branch
Soul,компания,Мебель на заказ; Мебель для кухни; Корпусная мебель,"Промышленная улица, 6/1",1 этаж,630040,,,,Новосибирский район,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,5.0,1,89132003715,,,,,,,,,,,,,,,,,,,,55.130207,82.896251,https://2gis.com/firm/70000001100324119,branch
Sтол,мастерская,Мебель на заказ; Деревообработка; Корпусная мебель; Посуда; Пило- и лесоматериалы; Ремонт мебели; Мебель для кухни; Мебель для ванных комнат,"проспект Дзержинского, 87 к1",342 помещение; 3 этаж,630051,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 12:00-21:00; Вт: 12:00-21:00; Ср: 12:00-21:00; Чт: 12:00-21:00; Пт: 12:00-21:00; Сб: 12:00-21:00; Вс: 12:00-21:00 (по предварительной записи),+07:00,5.0,25,89059140000,,,,,http://jivo.chat/z4pEGLRShl,,,,,https://wa.me/79059140000,,,,,,https://t.me/+79059140000,,,,55.068447,83.000186,https://2gis.com/firm/70000001078910604,branch
The Right Мебель,компания по изготовлению мебели,Мебель на заказ; Мебель для кухни; Мебель для ванных комнат; Детская мебель; Офисная мебель; Корпусная мебель; Мягкая мебель,"Фабричная улица, 27",5 контейнер; 1 этаж,630007,,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00 (по предварительному звонку),+07:00,5.0,14,89144709936,89830070004,,,,http://t.me/the_right_mebel_nsk,,,,https://vk.com/the_right_mebel,https://wa.me/79144709936,,,,,,https://t.me/+79144709936,https://t.me/+79830070004,,,55.018899,82.913232,https://2gis.com/firm/70000001092860068,branch
Tutti family,мебельная компания,Мебель на заказ; Мягкая мебель,"Фабричная улица, 39",1 этаж; лофт 106,630007,,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+07:00,3.7,3,83832860610,83832485158,,,,,,,,https://vk.com/club72451949,,,,,,,,,,,55.020657,82.908586,https://2gis.com/firm/141265770389755,branch
Veles,компания по производству мебели,Мебель на заказ; Мебель для кухни; Офисная мебель; Детская мебель; Корпусная мебель; Мягкая мебель,"3-я Берёзовая улица, 5",,630530,Бердский перекат,,,Новосибирский район,Новосибирская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+07:00,5.0,15,89232405225,,,,,,,,,,https://wa.me/79232405225,,,,,,,,,,55.108642,83.043352,https://2gis.com/firm/70000001065626213,branch
Vellussi,магазин,Мебель на заказ; Мягкая мебель,"Магистральная улица, 17",,630901,Пашино м-н,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+07:00,1.0,1,89232452084,,,,,,,,,,,,,,,,,,,,55.164689,82.972814,https://2gis.com/firm/70000001086035220,branch
Wood from Siberia,мастерская по изготовлению мебели и предметов интерьера из массива,Мебель на заказ; Товары для бань и саун; Ремонт мебели; Садово-парковая мебель; Художественные мастерские; Мебель для общественного питания; Декоративные отделочные материалы,"улица Андреева, 96",,630553,,,,Новосибирский район,Новосибирская область,Россия,,+07:00,5.0,4,89059462926,89231983407,,,,,,,,https://vk.com/wood_from_siberia,https://wa.me/79059462926,https://wa.me/79231983407,,,,,,,,,54.975708,83.112451,https://2gis.com/firm/70000001069503853,branch
Woodwork,,Мебель на заказ; Металлическая мебель; Мебель для общественного питания; Корпусная мебель,"Киевская улица, 2а",,633209,,,Искитим,Искитим городской округ,Новосибирская область,Россия,Пн: 08:00-18:00; Вт: 08:00-18:00; Ср: 08:00-18:00; Чт: 08:00-18:00; Пт: 08:00-18:00,+07:00,,,89137890998,,,,,,,,,,https://wa.me/79137890998,,,,,,,,,,54.656328,83.265077,https://2gis.com/firm/70000001081796752,branch
А-студия,производственная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Алейская улица, 4",цокольный этаж,630015,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 08:00-20:00; Вт: 08:00-20:00; Ср: 08:00-20:00; Чт: 08:00-20:00; Пт: 08:00-20:00; Сб: 08:00-20:00; Вс: 08:00-20:00,+07:00,5.0,5,89137131708,,,,,,,,,,https://wa.me/79137131708,,,,,,,,,,55.047187,82.946564,https://2gis.com/firm/141266769659160,branch
Абсолют-регион,торгово-производственная компания,Мебель на заказ; Жалюзи; Офисная мебель; Мебель для учебных учреждений,"Сухарная улица, 35 к4",305 офис; 3 этаж,630001,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,,,89232282455,83833634820,,,,,,,,,https://wa.me/79232282455,,,,,,,,,,55.047224,82.870008,https://2gis.com/firm/70000001022534367,branch
Ава мебель,компания,Мебель на заказ; Распиловка древесины; Облицовочные материалы для мебели; Корпусная мебель,"Кирзаводская улица, 1",черная железная дверь сразу за углом здания,630045,Юго-Западный ж/м,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,3.8,16,83832861210 (отдел по изготовлению мебели),83832861220 (отдел по распилу материала ),83832861230 (отдел по изготовлению мебели),,,,,,,,https://wa.me/79130071220,,,,,,,,,,54.971523,82.849588,https://2gis.com/firm/70000001024042313,branch
Авангард,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Матрасы; Ремонт мебели; Мягкая мебель,"Горский микрорайон, 76",23-33 офис,630032,Горский м-н,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+07:00,,,89231066112,,,,,,,,,,https://wa.me/79231066112,,,,,,,,,,54.99389,82.892127,https://2gis.com/firm/70000001111224777,branch
Авокадо,ателье мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель,"Большевистская улица, 131 к2",13 павильон; 2 этаж,630083,,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00 (по предварительной записи: пн),+07:00,4.5,8,89833113396,,,,,,,,,,https://wa.me/79833113396,,,,,,,,,,55.000196,82.957222,https://2gis.com/firm/70000001040199498,branch
Автограф,мебельная компания,Мебель на заказ; Детская мебель; Корпусная мебель; Мебель для кухни; Офисная мебель,"Широкая улица, 38/1 к1",1 этаж,630108,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+07:00,5.0,11,89139474862,,,,,,,,,https://vk.com/mebelavtograv,https://wa.me/79139474862,,,,,,https://t.me/+79137300293,https://t.me/79137300293,,,54.994222,82.841363,https://2gis.com/firm/141266769588485,branch
Автограф-н,компания,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель,"улица Николая Островского, 111 к12/1",2 этаж,630005,,Центральный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,5.0,7,89137549911 (единый номер: пн-вс 10:00-18:00),,,,,,,,,,https://wa.me/79137549911,,,,,,,,,,55.051849,82.938961,https://2gis.com/firm/70000001054383575,branch
Автограф-н,производственный цех,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель,"улица Герцена, 12",1 этаж,630066,Северо-Чемской ж/м,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00 (по предварительной записи: пн-сб),+07:00,5.0,1,89138919090,,,,,,,,,,https://wa.me/79138919090,,,,,,,,,,54.958892,82.96755,https://2gis.com/firm/70000001042849202,branch
Автор,производственная фирма,Мебель на заказ; Стекло и зеркала; Торгово-выставочное оборудование; Корпусная мебель; Стеллажи и витрины; Перегородки,"Липовая улица, 6а",1 этаж,630541,,,,Новосибирский район,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,5.0,1,89139196257,,,,,,,,,,https://wa.me/79139196257,,,,,,,,,,54.919915,82.943346,https://2gis.com/firm/141265771706231,branch
Акм,студия мебели,Мебель на заказ; Детская мебель; Корпусная мебель; Мебель для кухни,,,,,,,Новосибирский район,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 10:00-14:00 (по предварительной записи: пн-сб),+07:00,1.0,1,83832141558,89139121558,,,,,,,,,https://wa.me/79137553638,https://wa.me/79139121558,,,,,https://t.me/+79137553638,,,,,,https://2gis.com/firm/70000001039453901,branch
Актея,,Мебель на заказ; Мебель для кухни; Детская мебель; Корпусная мебель,"улица Пермитина, 24",3 этаж,630078,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00 (по предварительной записи: пн-вс),+07:00,4.8,30,89132072449,89137082728,83832142214,,,,,,,,https://wa.me/79132072449,https://wa.me/79137082728,,,,,,,,,54.991531,82.893595,https://2gis.com/firm/70000001042049944,branch
Алеся,дизайн-студия,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель,"Большевистская улица, 131 к2",15 павильон; 2 этаж,630083,,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00,+07:00,4.2,5,83833753200,83833620361,,,,,,,,,,,,,,,,,,,55.000196,82.957222,https://2gis.com/firm/70000001030211538,branch
Аллея,мебельная фабрика,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебельные фасады,"Армейский микрорайон, 16/4",,630040,Армейский м-н,,,Новосибирский район,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00 (по предварительной записи),+07:00,3.4,48,89537777984,83833990027,83833251112,,,,,,,,,,,,,,,,,,55.127441,82.919764,https://2gis.com/firm/141265770013324,branch
Алтайвыбор,торгово-монтажная компания,Мебель на заказ; Натяжные потолки; Остекление и отделка балконов; Окна; Входные двери; Межкомнатные двери; Корпусная мебель; Ремонт окон; Жалюзи,"улица Крылова, 36",66 офис; 6 этаж,630005,Фрунзенский м-н,Центральный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00 (по предварительной записи: пн-вс),+07:00,4.6,10,89132481325,,,,,,,,,,,,,,,,,,,,55.041175,82.930287,https://2gis.com/firm/70000001039854589,branch
Альтера,компания по услугам распиловки и изготовлению корпусной мебели,"Мебель на заказ; Распиловка древесины; Облицовочные материалы для мебели; ЛДСП, ДВПО, МДФ","Светлановская улица, 50/6",1 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 09:00-12:00, 13:00-18:00; Вт: 09:00-12:00, 13:00-18:00; Ср: 09:00-12:00, 13:00-18:00; Чт: 09:00-12:00, 13:00-18:00; Пт: 09:00-12:00, 13:00-18:00",+07:00,5.0,18,89134774702,,,,,,,,,,https://wa.me/79134774702,,,,,,,,,,55.079886,82.930719,https://2gis.com/firm/70000001033035857,branch
Амати,производственная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни,"улица 1-я Ельцовка, 1 кВ","1В 38, 1В 40 офис; 1 этаж",630001,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,3.0,2,89139170509,83832990509,,,,,,,,,https://wa.me/79139170509,,,,,,,,,,55.046054,82.873532,https://2gis.com/firm/141265769987163,branch
АМебель,,Мебель на заказ; Мебель для кухни,"Лунная улица, 1",1 этаж,633009,"""Б"" м-н",,Бердск,Бердск городской округ,Новосибирская область,Россия,"Пн: 10:00-12:30, 13:30-17:00; Вт: 10:00-12:30, 13:30-17:00; Ср: 10:00-12:30, 13:30-17:00; Чт: 10:00-12:30, 13:30-17:00; Пт: 10:00-12:30, 13:30-17:00; Сб: 10:00-12:30, 13:30-17:00; Вс: 10:00-12:30, 13:30-17:00 (по предварительной записи: сб, вс)",+07:00,5.0,7,89139431419,89529002902,,,,,,,,https://vk.com/club237213435,,,,,,,,,,,54.750186,83.056932,https://2gis.com/firm/70000001113371834,branch
Амиго,,Мебель на заказ; Корпусная мебель; Офисная мебель; Мебель для кухни; Мебель для ванных комнат; Детская мебель,"Днепрогэсовская улица, 9 к2",,630083,,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+07:00,5.0,8,89069062599,,,,,,,,,,https://wa.me/79069062599,,,,,,https://t.me/Amigo154,,,,54.993054,82.981702,https://2gis.com/firm/70000001113587497,branch
Андиго,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Мебель для ванных комнат; Офисная мебель,"Бронная улица, 23/1",,630022,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00,+07:00,5.0,5,89245130869,89232399973,,,,,,,,,https://wa.me/79245130869,https://wa.me/79232399973,,,,,https://t.me/andigo_mf,https://t.me/andpeypan,,,54.950871,82.969704,https://2gis.com/firm/70000001067864199,branch
Анталия,компания по производству корпусной мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Офисная мебель,"Воинская улица, 63 к4",1 этаж,630039,,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+07:00,5.0,15,89139192162,89137407008,,,,,,,,,https://wa.me/79139192162,https://wa.me/79137407008,,viber://chat/?number=79139192162,,,https://t.me/+79139192162,,,,55.020426,82.974392,https://2gis.com/firm/70000001055850065,branch
Антураж,компания по производству дверей-купе для шкафов,Мебель на заказ; Корпусная мебель; Мебельные фасады,"Бетонная улица, 4",315 офис; 3 этаж,630024,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00,+07:00,5.0,44,83832869679,89130079679,,,,,,,,https://vk.com/anturazhkupe,https://wa.me/79130079679,,,,,,,,,,54.961533,82.911572,https://2gis.com/firm/141265770719653,branch
Апероль,мебельная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Мелодичная улица, 22",,630051,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+07:00,5.0,3,89137169620,,,,,,,,,,,,,,,,,,,,55.066684,83.070615,https://2gis.com/firm/70000001114426645,branch
Арго-Комплект,цех,Мебель на заказ; Сейфы; Детская мебель; Мягкая мебель; Офисная мебель; Корпусная мебель; Мебель для ванных комнат; Мебель для кухни; Ремонт мебели; Медицинская и лабораторная мебель; Медицинское оборудование; Стеллажи и витрины; Металлическая мебель,"Станционная улица, 60/1 к2/4",,630096,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,,+07:00,5.0,1,89139176889,,,,,,,,,,https://wa.me/79139176889,,,,,,,,,,55.001253,82.814278,https://2gis.com/firm/70000001100530306,branch
