Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
mebelerofeev,,Мебель на заказ; Мебель для кухни,"Томинская улица, 8Б",,454053,,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,89128925579,,,,,,,,,,https://wa.me/79128925579,,,,,,,,,,55.124256,61.379994,https://2gis.com/firm/70000001069904519,branch
MebelSkills,компания по производству корпусной мебели,Мебель на заказ; Мебельные магазины; Мебель для ванных комнат; Корпусная мебель; Мебель для кухни; Офисная мебель,"улица Худякова, 12",104а секция; 2 этаж; магазин Мебель Премиум,454048,,Центральный район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,,,89511236373,,,,,http://t.me/mebelskills,,,,https://vk.com/mebelskills,https://wa.me/79511236373,,,,,,https://t.me/+79511236373,https://t.me/79511236373,,,55.148146,61.372598,https://2gis.com/firm/70000001101163334,branch
MebelSkills,магазин,Мебель на заказ; Мебель для кухни; Офисная мебель; Детская мебель; Корпусная мебель,"Отрадная улица, 21",,454018,,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00,+05:00,,,89511236373,,,,,http://t.me/mebelskills,,,,https://vk.com/mebelskills,https://wa.me/79511236373,,,,,,https://t.me/+79511236373,https://t.me/79511236373,,,55.181439,61.342921,https://2gis.com/firm/70000001105430896,branch
MebelSkills,офис,Мебель на заказ; Мебель для кухни; Офисная мебель; Детская мебель; Корпусная мебель,"Отрадная улица, 21",3 этаж,454018,,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00,+05:00,,,89511236373,,,,,http://t.me/mebelskills,,,,https://vk.com/mebelskills,https://wa.me/79511236373,,,,,,https://t.me/+79511236373,https://t.me/79511236373,,,55.18138,61.343195,https://2gis.com/firm/70000001105361726,branch
MebelSkills,производство,Мебель на заказ; Мебельные магазины; Мебель для ванных комнат; Корпусная мебель; Мебель для кухни; Офисная мебель,"Отрадная улица, 21",,454018,,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,1,89511236373,,,,,http://t.me/mebelskills,,,,https://vk.com/mebelskills,https://wa.me/79511236373,,,,,,https://t.me/+79511236373,https://t.me/79511236373,,,55.181339,61.343719,https://2gis.com/firm/70000001098727022,branch
Miks mebel,,Мебель на заказ; Мягкая мебель,,,454012,,Ленинский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:30-18:00; Вт: 09:30-18:00; Ср: 09:30-18:00; Чт: 09:30-18:00; Пт: 09:30-18:00; Сб: 09:30-18:00; Вс: 09:30-18:00 (по предварительному звонку),+05:00,,,89518023271,,,,,,,,,,,,,,,,,,,,55.133845,61.491098,https://2gis.com/firm/70000001051193437,branch
Mister Anri,производственная компания,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат; Мебель для учебных учреждений; Детская мебель,"Шадринская улица, 37",,454081,Ферросплавный квартал,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-17:00; Вт: 10:00-17:00; Ср: 10:00-17:00; Чт: 10:00-17:00; Пт: 10:00-17:00; Сб: 10:00-17:00,+05:00,5.0,5,89227505387,89507203897,,,,,,,,https://vk.com/anrimebel,https://wa.me/79227505387,,,,,,https://t.me/+79514550247,,,,55.187568,61.430352,https://2gis.com/firm/70000001019647684,branch
MM-Make up Mirror,торгово-производственная компания,Мебель на заказ; Оборудование для салонов красоты; Офисная мебель; Мебель для общественного питания,"Комсомольский проспект, 80",3 офис; 2 этаж,454014,,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,,,89822838813,,,,,,,,,,,,,viber://chat/?number=79822838813,,,,,,,55.194834,61.30864,https://2gis.com/firm/70000001022202208,branch
ModMe,компания по изготовлению мебели на заказ,Мебель на заказ; Корпусная мебель,"улица Нахимова, 20п ст1",,454119,,Ленинский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00,+05:00,5.0,2,89089369487,,,,,,,,,https://vk.com/modme,https://wa.me/79089369487,,,,,,,,,,55.123722,61.480792,https://2gis.com/firm/70000001055854612,branch
Neo Мебель,компания по изготовлению корпусной мебели,Мебель на заказ; Корпусная мебель; Детская мебель; Мебель для кухни; Офисная мебель; Мебель для ванных комнат,"улица Автоматики, 1 к1",,454038,,Металлургический район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 09:00-17:00; Вс: 09:00-17:00,+05:00,5.0,2,89049429900,,,,,,,,,https://vk.com/neomebel74,https://wa.me/79049429900,,,viber://chat/?number=79049429900,,,https://t.me/+79049429900,,,,55.235876,61.431339,https://2gis.com/firm/70000001047649750,branch
Nuomi Челябинск,,Мебель на заказ; Мебельная фурнитура; Корпусная мебель,"проспект Ленина, 4г",,454007,,Тракторозаводский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,89127771174,89080589929,,,,http://t.me/nuomi74,,,,,https://wa.me/79127771174,,,,,,https://t.me/+79127771174,,,,55.159921,61.462345,https://2gis.com/firm/70000001103180844,branch
Old house74,,Мебель на заказ; Корпусная мебель; Деревообработка; Мебель для кухни; Интерьерные лестницы,"улица Танкистов, 179Б",,454085,,Тракторозаводский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+05:00,5.0,78,89995896792,,,,,,,,,https://vk.com/oldhouse74,https://wa.me/79995896792,,,,,,,,,,55.168774,61.473214,https://2gis.com/firm/70000001076919354,branch
Onli,фабрика мебели,Мебель на заказ; Офисная мебель; Мебель для кухни; Мебель для ванных комнат; Корпусная мебель,"Хлебозаводская улица, 15/1",209 офис; 2 этаж,454038,,Металлургический район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,83517760040,,,,,,,,,,,,,,,,,,,,55.247531,61.411434,https://2gis.com/firm/70000001099328421,branch
Park Avenue,интерьерный салон,Мебель на заказ; Посуда; Мягкая мебель; Обои; Корпусная мебель; Детская мебель; Ковры,"Лесопарковая улица, 7",,454080,,Центральный район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+05:00,4.8,58,83512009486,,,,,http://t.me/parkavenue_ru,,,,https://vk.com/park_avenue_home,,,,,,,,,,,55.154779,61.365318,https://2gis.com/firm/2111591606584063,branch
Ponomarev Mebel,,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель; Детская мебель,"проспект Ленина, 21в",704.15 офис; 7 этаж,454090,,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00,+05:00,5.0,22,89634669133,,,,,,,,,https://vk.com/ponomarev_meb,,,,,,,https://t.me/+79000663325,,,,55.160686,61.426503,https://2gis.com/firm/70000001094454054,branch
Pro Кухни,студия мебели,Мебель на заказ; Мебель для кухни,"Олонецкая улица, 1",47 офис; 4 этаж,454100,Градский Прииск пос.,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-22:00; Вт: 09:00-22:00; Ср: 09:00-22:00; Чт: 09:00-22:00; Пт: 09:00-22:00; Сб: 09:00-22:00; Вс: 09:00-22:00,+05:00,1.0,1,89120850638,,,,,,,,,https://vk.com/prokuhni174,https://wa.me/79120850638,,,,,,,,,,55.180167,61.28195,https://2gis.com/firm/70000001088112656,branch
Prosto-mebel,мебельный цех,Мебель на заказ; Мягкая мебель,"улица Героев Танкограда, 26п",,454081,,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+05:00,,,89090874555,,,,,,,,,,,,,,,,,,,,55.21888,61.443611,https://2gis.com/firm/70000001115656411,branch
PurPur,студия мебели на заказ,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Распиловка древесины,"Енисейская улица, 28",,454010,,Ленинский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 10:00-14:00,+05:00,5.0,23,89995872500,,,,,,,,,https://vk.com/mebel_purpur,https://wa.me/79995872500,,,viber://chat/?number=79995872500,,,https://t.me/+79995872500,,,,55.141593,61.47482,https://2gis.com/firm/70000001087815397,branch
Raumplus,бренд-салон,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат,"улица Пушкина, 60",,454091,,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,"Пн: 11:00-19:00; Вт: 11:00-19:00; Ср: 11:00-19:00; Чт: 11:00-19:00; Пт: 11:00-19:00; Сб: 11:00-19:00; Вс: 11:00-19:00 (по предварительной записи: сб, вс)",+05:00,4.0,7,83512356594,89128989869,89080553559,,,,,,,https://vk.com/raumplus74,https://wa.me/79128989869,https://wa.me/79080553559,,viber://chat/?number=79080553559,viber://chat/?number=79128989869,,,,,,55.159662,61.408916,https://2gis.com/firm/2111590608752682,branch
Reborn,студия мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мягкая мебель,"Масленникова улица, 21Б",,454129,,Ленинский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,2,89193594354,,,,,,,,,https://vk.com/reborn_furniture,https://wa.me/79193594354,,,,,,,,,,55.118896,61.454212,https://2gis.com/firm/70000001081075065,branch
Rovada,мебельная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни,"2-я Павелецкая улица, 50",,454047,,Металлургический район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,1,89048128290,89634752670,,,,,,,,https://vk.com/rovadamebel,,,,,,,,,,,55.281147,61.405498,https://2gis.com/firm/70000001105122294,branch
Roxvell,салон мягкой мебели,Мебель на заказ; Мягкая мебель,"улица Худякова, 12","90, 105 секция; 2 этаж; правое крыло",454048,,Центральный район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,5,89068605652,,,,,http://t.me/roxvellru,,,,,https://wa.me/79068605652,,,,,,,,,,55.148136,61.372756,https://2gis.com/firm/70000001090456649,branch
Salon360,,Мебель на заказ; Офисная мебель; Корпусная мебель; Мягкая мебель; Детская мебель; Мебель для кухни,"Лесопарковая улица, 7г",,454080,,Центральный район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+05:00,4.1,8,89124745183,89191151922,89511115757,,,,,,,https://vk.com/salon360interior,https://wa.me/79191151922,https://wa.me/79511115757,https://wa.me/79124745183,viber://chat/?number=79191151922,,,,,,,55.154322,61.365231,https://2gis.com/firm/70000001053521292,branch
Sedes,мебельный салон,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни,"улица Дарвина, 18",39/2 сектор; 2 этаж; вход с ул. Дарвина,454087,,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,3,89049703847,,,,,,,,,https://vk.com/public149011711,,,,,,,,,,,55.126291,61.369011,https://2gis.com/firm/70000001033307472,branch
ShaDi,компания по производству мебели на заказ,Мебель на заказ; Мебельные магазины; Мягкая мебель,"Морская улица, 6",,454038,,Металлургический район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,1.0,1,89088276926,,,,,,,,,,https://wa.me/79088276926,,,,,,https://t.me/+79088276926,,,,55.242347,61.424848,https://2gis.com/firm/70000001083298946,branch
Shkrobots,студия лофт-мебели,Мебель на заказ; Мебель для учебных учреждений; Мебель для кухни; Металлическая мебель; Торгово-выставочное оборудование; Садово-парковая мебель; Офисная мебель; Стеллажи и витрины,,,,,,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.1,24,89227381642,,,,,,,,,https://vk.com/shkrobotstudia,https://wa.me/79227381642,,,,,,https://t.me/+79227381642,,,,,,https://2gis.com/firm/70000001077785674,branch
Smart Design,студия дизайна интерьера,Мебель на заказ; Дизайн интерьеров; Корпусная мебель; Ремонт помещений,"Витебская улица, 4",1 этаж; арт-центр Тернополь,454080,,Центральный район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+05:00,5.0,1,89227276607,89227226298,,,,,,,,https://vk.com/smartdesign74,,,,,,,https://t.me/+79227276607,,,,55.154659,61.370938,https://2gis.com/firm/2111591606831602,branch
Sv-Мебель,мебельный салон,Мебель на заказ; Мебельные магазины; Мебель для кухни; Мягкая мебель; Офисная мебель; Стеллажи и витрины; Стекло и зеркала; Корпусная мебель,"улица Худякова, 12",36-38 секция; 2 этаж; левое крыло; напротив магазина Квинта,454048,,Центральный район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.4,7,89823054845,,,,,,,,,https://vk.com/svmebel74,https://wa.me/79823700550,,,,,,,,,,55.147981,61.370492,https://2gis.com/firm/70000001065459434,branch
Sv-Мебель,мебельный салон,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни,"улица Чичерина, 22",9 секция; 2 этаж,454100,,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.4,15,89823700550,,,,,,,,,https://vk.com/svmebel74,https://wa.me/79823700550,,,,,,,,,,55.184285,61.286692,https://2gis.com/firm/70000001021315221,branch
SweetHome174,,Мебель на заказ; Детская мебель; Корпусная мебель; Мебель для кухни,"Копейское шоссе, 36",,454012,,Ленинский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,89320119911,,,,,,,,,https://vk.com/sweethome_chel,https://wa.me/79320119911,,,,,,https://t.me/+79320119911,,,,55.127881,61.49384,https://2gis.com/firm/70000001057183341,branch
Tesoro Dolce,фабрика диванов,Мебель на заказ; Мягкая мебель,"Строительная улица, 6а",1 этаж,454038,,Металлургический район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,,,,,,,,,,https://vk.com/tesorodolce,,,,,,,,,,,55.251192,61.412017,https://2gis.com/firm/70000001093946299,branch
Valet-мебель,магазин,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Чайковского, 20Б",16 секция; цокольный этаж,454112,,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,,,89996224058,,,,,,,,,https://vk.com/valetmebel,,,,,,,https://t.me/+79996224058,,,,55.191153,61.36189,https://2gis.com/firm/70000001102767153,branch
Varlakov,мебельная фирма,Мебель на заказ; Мягкая мебель,"Кожзаводская улица, 106",,454084,,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 08:00-18:00; Вт: 08:00-18:00; Ср: 08:00-18:00; Чт: 08:00-18:00; Пт: 08:00-18:00; Сб: 08:00-18:00; Вс: 08:00-18:00,+05:00,,,89090777020,,,,,,,,,,,,,,,,,,,,55.196404,61.396549,https://2gis.com/firm/70000001115357446,branch
Verona Design,мебельное ателье,Мебель на заказ; Мебель для кухни; Мебель для ванных комнат; Корпусная мебель; Детская мебель; Ароматовары; Сувенирные композиции; Офисная мебель,"улица Чичерина, 22",4 сектор; 3 этаж; правое крыло,454100,,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.3,5,83512207141,89226351444,,,,,,,,https://vk.com/veronachel,https://wa.me/79226351444,,,viber://chat/?number=79226351444,,,https://t.me/+79226351444,,,,55.184154,61.286395,https://2gis.com/firm/2111591606963697,branch
Versal Mobili,мебельная компания,Мебель на заказ; Корпусная мебель; Офисная мебель; Мебель для учебных учреждений; Мебель для общественного питания; Мебель для кухни; Дизайн интерьеров,"улица Шарова, 77",,454053,,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-17:30; Вт: 09:00-17:30; Ср: 09:00-17:30; Чт: 09:00-17:30; Пт: 09:00-17:30; Сб: 09:00-14:00,+05:00,1.0,2,89124780907,89080437879,"83512621022 (доп.15, многоканальный)",,,,,,,https://vk.com/versalmobili74,https://wa.me/79124780907,,,,,,,,,,55.115339,61.390102,https://2gis.com/firm/70000001025376265,branch
