Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Bosko,фабрика мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат; Детская мебель; Дизайн интерьеров,"40-летия Комсомола, 38",1 этаж,620072,ЖБИ м-н,Кировский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,5.0,5,89221877797,89630416428,,,,,,,,https://vk.com/750145736,,,,,,,https://t.me/+79630416428,,,,56.824249,60.704937,https://2gis.com/firm/70000001098754061,branch
Camelgroup,салон мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель; Детская мебель,"Цвиллинга, 1",2 этаж; галерея Б,620142,Автовокзал м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,,,89022709592,,,,,,,,,,https://wa.me/79022709592,,,,,,,,,,56.816733,60.625992,https://2gis.com/firm/70000001038608252,branch
CasaMebel,фабрика индивидуальной мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель,"улица Транспортников, 58",,623700,,,Березовский,Березовский муниципальный округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00,+05:00,,,89001970448,,,,,,,,,https://vk.com/casameb,https://wa.me/79001970448,,,,,,https://t.me/+79001970448,,,,56.91828,60.764904,https://2gis.com/firm/70000001021921931,branch
Brilliant,мастерская нестандартной мебели на заказ,Мебель на заказ; Корпусная мебель,"Уральская улица, 80",,624261,,,Асбест,Асбестовский муниципальный округ,Свердловская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,,,89536007122,,,,,,,,,https://vk.com/mebbrilliant,,,,,,,,,,,57.014114,61.470006,https://2gis.com/firm/70000001109923017,branch
Commodo,студия мебели,Мебель на заказ; Корпусная мебель; Офисная мебель; Мебель для кухни,"Московская улица, 35",1 этаж,620014,Центр м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00 (по предварительному звонку),+05:00,4.1,11,83433280702,89221880702,,,,,,,,https://vk.com/commodo66,https://wa.me/79221880702,,,,,,https://t.me/+79221880702,,,,56.835346,60.582654,https://2gis.com/firm/70000001043495272,branch
CoriArt,компания,Мебель на заказ; Изделия из камня для помещений; Мебель для кухни; Корпусная мебель,"улица Начдива Онуфриева, 47",,620146,Юго-Западный м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,,,89667754777,89222022044,,,,,,,,https://vk.com/club229128099,,,,,,,,,,,56.7957,60.565227,https://2gis.com/firm/70000001115021845,branch
Decoline,фабрика мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни,"40-летия Комсомола, 38н",Б корпус; 1 этаж,620072,ЖБИ м-н,Кировский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,4.7,23,89041600606,83432192006,,,,,,,,https://vk.com/public_decoline,,,,,,,,,,,56.824264,60.704802,https://2gis.com/firm/70000001030299497,branch
DokaMebel,производственная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель; Детская мебель,"Ленинский посёлок, 44а/1",,623700,,,Березовский,Березовский муниципальный округ,Свердловская область,Россия,"Пн: 09:00-12:00, 13:00-18:00; Вт: 09:00-12:00, 13:00-18:00; Ср: 09:00-12:00, 13:00-18:00; Чт: 09:00-12:00, 13:00-18:00; Пт: 09:00-12:00, 13:00-18:00",+05:00,4.6,9,83432000381,89002161013,,,,,,,,https://vk.com/dokamk,https://wa.me/79002161013,,,,,,,,,,56.93511,60.784109,https://2gis.com/firm/1267165677253459,branch
Don Maison,"салон французской мебели, посуды и товаров для дома",Мебель на заказ; Домашний текстиль; Корпусная мебель; Мебель для кухни; Мебельные магазины; Мягкая мебель; Новогодние товары; Офисная мебель; Посуда; Светотехника; Сувениры,,,,,,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,,+05:00,,,89029751315,,,,,http://t.me/+jBtDClLJ-ZYwZjBi,,,,https://vk.com/donmaison_krsk,,,,,,,,,,,,,https://2gis.com/firm/70000001115847098,branch
Enza Home,,Мебель на заказ; Корпусная мебель,"Цвиллинга, 1",4 этаж; галерея Б,620142,Автовокзал м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,,,83432020223,,,,,,,,,,,,,,,,,,,,56.816733,60.625992,https://2gis.com/firm/70000001113572625,branch
EsmCraft,,Мебель на заказ; Металлоконструкции для строительства; Полимерная порошковая окраска; Металлоизделия; Металлообработка; Изготовление табличек,"2-я Новосибирская улица, 68",2 складское помещение,620103,,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,5.0,3,89226001126,,,,,,,,,,https://wa.me/79226001126,,,,,,,,,,56.753957,60.58243,https://2gis.com/firm/70000001080897177,branch
Estela,салон мебели,Мебель на заказ; Мебель для ванных комнат; Мебель для кухни; Мебель для общественного питания; Корпусная мебель; Изделия из камня для помещений; Оборудование для общепита,"Восстания, 32а",20 офис; 3 этаж,620135,Уралмаш м-н,Орджоникидзевский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,"Пн: 11:00-20:00; Вт: 11:00-20:00; Ср: 11:00-20:00; Чт: 11:00-20:00; Пт: 11:00-20:00; Сб: 11:00-20:00; Вс: 11:00-20:00 (по предварительной записи: сб, вс)",+05:00,4.7,29,83433821684,89222933351,,,,,,,,https://vk.com/club131446798,https://wa.me/79222933351,,,viber://chat/?number=79222933351,,,https://t.me/+79222933351,,,,56.901555,60.607626,https://2gis.com/firm/70000001006745606,branch
Family Home,компания,Мебель на заказ; Мягкая мебель; Корпусная мебель; Мебель для кухни,"Основинская улица, 10",1119.1 офис; 11 этаж,620041,Пионерский м-н,Орджоникидзевский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,30,89024408224,,,,,,,,,https://vk.com/club223459281,https://wa.me/79024408224,,,,,,,,,,56.86427,60.620076,https://2gis.com/firm/70000001083298079,branch
Firstsofa,мебельное ателье,Мебель на заказ; Ремонт мебели; Мягкая мебель,"Новостроя, 1а лит З",1 этаж,620024,Елизавет м-н,Чкаловский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,1,83433465426,89676392426,,,,,,,,https://vk.com/club66948731,https://wa.me/79676392426,,,,,,,,,,56.769397,60.631337,https://2gis.com/firm/70000001028024026,branch
Handcrafted,мастерская,Мебель на заказ; Сувениры,"улица Декабристов, 16Б",12 офис; цокольный этаж,620026,Центр м-н,Октябрьский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+05:00,,,89920080425,,,,,,,,,https://vk.com/mau3er,,,,,,,,,,,56.825458,60.624192,https://2gis.com/firm/70000001099143757,branch
Hardwood Workshop,производственная компания,Мебель на заказ; Офисная мебель; Корпусная мебель,"Революционная улица, 11",3 этаж,623700,,,Березовский,Березовский муниципальный округ,Свердловская область,Россия,Пн: 11:00-20:00; Вт: 11:00-20:00; Ср: 11:00-20:00; Чт: 11:00-20:00; Пт: 11:00-20:00; Сб: 11:00-20:00; Вс: 11:00-20:00 (по предварительной записи),+05:00,5.0,3,83432060070,89961899646,,,,,,,,,https://wa.me/79961899646,,,,,,,,,,56.909899,60.791946,https://2gis.com/firm/70000001032468795,branch
Home Center design,интерьерное бюро,Мебель на заказ; Архитектурное проектирование; Ландшафтный дизайн; Дизайн интерьеров,"Верх-Исетский бульвар, 13",А корпус; 416 офис; 4 этаж,620028,ВИЗ м-н,Верх-Исетский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00 (по предварительному звонку),+05:00,5.0,5,89000416763,,,,,,,,,,https://wa.me/79000416763,https://wa.me/79527297518,,,,,,,,,56.838351,60.573744,https://2gis.com/firm/70000001036819684,branch
K & A,ателье мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель,"Студенческая улица, 11",2 этаж,620137,Втузгородок м-н,Кировский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00 (по предварительной записи: вс),+05:00,,,89049854949,,,,,,,,,,https://wa.me/79049854949,,,,,,https://t.me/+79049854949,,,,56.850467,60.661836,https://2gis.com/firm/70000001059870441,branch
Komandor,фирменный салон мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Офисная мебель; Детская мебель,"Красноармейская улица, 15",1 этаж,624091,,,Верхняя Пышма,Верхняя Пышма городской округ,Свердловская область,Россия,Пн: 11:00-19:00; Вт: 11:00-19:00; Ср: 11:00-19:00; Чт: 11:00-19:00; Пт: 11:00-19:00; Сб: 11:00-16:00 (по предварительной записи),+05:00,5.0,3,89126692211,89126563235,,,,,,,,https://vk.com/komandorekaterinburg,,,,,,,,,,,56.972219,60.583417,https://2gis.com/firm/1267166676175544,branch
Komandor,фирменный салон мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Офисная мебель; Детская мебель; Мебель для ванных комнат,"улица Радищева, 55",3 этаж,620102,Юго-Западный м-н,Верх-Исетский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-19:00,+05:00,4.4,7,89826001537,89521490855,83432000855,,,http://td-komandor-ekb.2gis.biz,,,,,,,,,,,,,,https://youtube.com/channel/UCXbkp9cAhrEp290rUrM97sw,56.827715,60.58119,https://2gis.com/firm/70000001006549778,branch
Letto Perfetto,фабрика мебели,Мебель на заказ; Мягкая мебель,"Походная улица, 84Б",,620024,Уктус м-н,Чкаловский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+05:00,1.5,2,89120331993,,,,,,,,,https://vk.com/lettoperfetto96,https://wa.me/79120331993,,,,,,https://t.me/+79120331993,,,,56.771087,60.628047,https://2gis.com/firm/70000001098246500,branch
LoftDag,компания по производству мебели в стиле лофт,Мебель на заказ; Металлическая мебель,"Клубная улица, 3",,624019,,,,Сысертский муниципальный округ,Свердловская область,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00,+05:00,,,89122016659,,,,,,,,,https://vk.com/loftdag,https://wa.me/79122016659,,,,,,,,,,56.685253,60.985119,https://2gis.com/firm/70000001109529251,branch
Lorena кухни,сеть мебельных салонов,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель,"улица Щербакова, 4",3 этаж,620076,Уктус м-н,Чкаловский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.8,50,83432908444,,,eburg7@lorena-kuhni.ru,eburg7.lorena@gmail.com,http://lorena-kuhni.ru/?utm_source=2gis&utm_campaign=ekb,http://dzen.ru/lorenamebel,,,https://vk.com/lorena_kuhni_club,,,,,,,https://t.me/lorenasale,,,https://youtube.com/channel/uc_bkldd5b16vv7lujcc8iyw,56.78852,60.648457,https://2gis.com/firm/70000001056481454,branch
Lorena кухни,сеть мебельных салонов,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель,"40-летия Комсомола, 38н",Б корпус; 1 этаж,620072,ЖБИ м-н,Кировский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,4.9,55,83432908444,,,eburg11@lorena-kuhni.ru,eburg11.lorena@gmail.com,http://lorena-kuhni.ru/?utm_source=2gis&utm_campaign=ekb,http://dzen.ru/lorenamebel,,,https://vk.com/lorena_kuhni_club,,,,,,,https://t.me/lorenasale,,,https://youtube.com/channel/uc_bkldd5b16vv7lujcc8iyw,56.824022,60.705142,https://2gis.com/firm/70000001055045805,branch
Lorena кухни,сеть мебельных салонов,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель,"улица Краснолесья, 133",3 этаж,620105,,Академический район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,4.9,58,83432908444,,,eburg7@lorena-kuhni.ru,eburg7.lorena@gmail.com,http://lorena-kuhni.ru/?utm_source=2gis&utm_campaign=ekb,http://dzen.ru/lorenamebel,,,https://vk.com/lorena_kuhni_club,,,,,,,https://t.me/lorenasale,,,https://youtube.com/channel/uc_bkldd5b16vv7lujcc8iyw,56.79329,60.51951,https://2gis.com/firm/70000001023386503,branch
Lorena кухни,сеть мебельных салонов,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель,"проспект Космонавтов, 54",2 этаж,620091,Эльмаш м-н,Орджоникидзевский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-19:00,+05:00,4.9,121,83432908444,,,eburg7@lorena-kuhni.ru,eburg7.lorena@gmail.com,http://lorena-kuhni.ru/?utm_source=2gis&utm_campaign=ekb,http://dzen.ru/lorenamebel,,,https://vk.com/lorena_kuhni_club,,,,,,,https://t.me/lorenasale,,,https://youtube.com/channel/uc_bkldd5b16vv7lujcc8iyw,56.891979,60.614562,https://2gis.com/firm/1267165677092015,branch
Lorena кухни,сеть мебельных салонов,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель,"улица Вильгельма де Геннина, 31",1 этаж,620105,,Академический район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-18:00; Вс: 10:00-17:00,+05:00,4.8,81,83432908444,,,eburg13@lorena-kuhni.ru,eburg13.lorena@gmail.com,http://lorena-kuhni.ru/?utm_source=2gis&utm_campaign=ekb,http://dzen.ru/lorenamebel,,,https://vk.com/lorena_kuhni_club,,,,,,,https://t.me/lorenasale,,,https://youtube.com/channel/uc_bkldd5b16vv7lujcc8iyw,56.792043,60.520744,https://2gis.com/firm/1267165676842494,branch
Lorena кухни,сеть мебельных салонов,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель,"Цвиллинга, 1",9 этаж; галерея Б,620142,Автовокзал м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.9,93,83432908444,,,eburg5@lorena-kuhni.ru,eburg5.lorena@gmail.com,http://lorena-kuhni.ru/?utm_source=2gis&utm_campaign=ekb,http://dzen.ru/lorenamebel,,,https://vk.com/lorena_kuhni_club,,,,,,,https://t.me/lorenasale,,,https://youtube.com/channel/uc_bkldd5b16vv7lujcc8iyw,56.816733,60.625992,https://2gis.com/firm/1267165676696695,branch
Lorena кухни,сеть мебельных салонов,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель,"Верх-Исетский бульвар, 13",А корпус; 214-215 офис; 2 этаж,620028,ВИЗ м-н,Верх-Исетский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.6,54,83432908444,,,eburg3@lorena-kuhni.ru,eburg7.lorena@gmail.com,http://lorena-kuhni.ru/?utm_source=2gis&utm_campaign=ekb,http://dzen.ru/lorenamebel,,,https://vk.com/lorena_kuhni_club,,,,,,,https://t.me/lorenasale,,,https://youtube.com/channel/uc_bkldd5b16vv7lujcc8iyw,56.838245,60.574132,https://2gis.com/firm/1267165676182242,branch
Lorena кухни,сеть мебельных салонов,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель,"улица Гагарина, 18",1 этаж,620062,Втузгородок м-н,Кировский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+05:00,4.7,162,83432908444,,,eburg1@lorena-kuhni.ru,eburg1.lorena@gmail.com,http://lorena-kuhni.ru/?utm_source=2gis&utm_campaign=ekb,http://dzen.ru/lorenamebel,,,https://vk.com/lorena_kuhni_club,,,,,,,https://t.me/lorenasale,,,https://youtube.com/channel/uc_bkldd5b16vv7lujcc8iyw,56.842154,60.645244,https://2gis.com/firm/1267165676182240,branch
Lori mebel,торгово-производственная компания,Мебель на заказ; Мягкая мебель; Мебель для общественного питания; Деревообработка; Ремонт мебели; Офисная мебель; Корпусная мебель; Детская мебель,"Смоленская улица, 12",,620085,Вторчермет м-н,Чкаловский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-17:00 (по предварительному звонку: сб),+05:00,5.0,5,89028748925,89222127575,,,,,,,,,https://wa.me/79222127575,,,viber://chat/?number=79028748925,,,https://t.me/+79222127575,,,,56.77672,60.621062,https://2gis.com/firm/70000001030384757,branch
