Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Pro 100 Мебель,компания,Мебель на заказ; Корпусная мебель; Мебель для кухни; Бытовая техника,"улица Ярославского, 123в",,353293,,,Горячий Ключ,Горячий Ключ городской округ,Краснодарский край,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 09:00-17:00,+03:00,,,89883344662,89181719393,,,,,,,,,https://wa.me/79181719393,https://wa.me/79883344662,,,,,,,,,44.653142,39.172617,https://2gis.com/firm/70000001047012755,branch
Pro furniture,студия изготовления мягкой мебели,Мебель на заказ; Мягкая мебель,"улица Суворова, 69",1 этаж,350912,Пашковский м-н,Карасунский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+03:00,,,89011017084,,,,,,,,,https://vk.com/club229242655,https://wa.me/79011017084,,,,,,https://t.me/+79011017084,,,,45.022165,39.112123,https://2gis.com/firm/70000001105334425,branch
Promebel.net,производственная компания,Мебель на заказ; Мебель из стекла; Оборудование для салонов красоты; Стеллажи и витрины; Офисная мебель; Корпусная мебель; Торгово-выставочное оборудование; Мебель для учебных учреждений; Мебель для общественного питания; Дизайн интерьеров; Металлическая мебель,"Уральская улица, 210Б",2 этаж,350088,Комсомольский м-н,Карасунский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 10:00-17:00; Вт: 10:00-17:00; Ср: 10:00-17:00; Чт: 10:00-17:00; Пт: 10:00-17:00 (по предварительной записи),+03:00,5.0,3,88612923972,89288843972,,,,,,,,,https://wa.me/79288843972,,,,,,,,,https://youtube.com/channel/UCIe32dNObleF3dhQQEZkwuQ,45.043529,39.11517,https://2gis.com/firm/70000001023515735,branch
Prostone,компания,Мебель на заказ; Изделия из камня для помещений; Мебель для кухни; Ремонт мебели,"Московская улица, 79 ст А",,350072,,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+03:00,,,89628566354,,,,,,,,,https://vk.com/prostone_ufo,,,,,,,,,,,45.069631,39.000754,https://2gis.com/firm/70000001056083036,branch
Proмебель,салон мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Западный обход, лит24",,350053,,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00 (по предварительному звонку),+03:00,5.0,35,89952253512,,,,,,,,,,https://wa.me/79952253512,,,,,,,,,,45.100601,38.90506,https://2gis.com/firm/70000001061090266,branch
Remontier,строительная компания,Мебель на заказ; Ремонт помещений; Строительство дач и коттеджей; Дизайн интерьеров; Корпусная мебель; Мебель для кухни,"Уральская улица, 85",1 этаж,350059,КСК м-н,Карасунский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 10:00-15:00 (по предварительному звонку),+03:00,5.0,14,89852196320,,,,,http://remontier.pro/?utm_source=2gis&utm_medium=profile&utm_campaign=contacts,,,,https://vk.com/remontier,https://wa.me/79184506699,,,,,,https://t.me/+79184506699,,,https://youtube.com/@remontier-7744,45.035757,39.065111,https://2gis.com/firm/70000001034482452,branch
Rotang01,,Мебель на заказ; Садово-парковая мебель,"Красная улица, 27",,385121,,,,Тахтамукайский район,Республика Адыгея,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 09:00-17:00; Вс: 09:00-17:00,+03:00,,,89184235717,,,,,,,,,,,,,,,,,,,,45.023016,38.936644,https://2gis.com/firm/70000001110045096,branch
Russi,фабрика интерьерного декора,Мебель на заказ; Декоративные отделочные материалы; Интерьерные лестницы; Лазерная резка неметаллов; Фрезеровка неметаллов,,,350005,,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00 (по предварительной записи),+03:00,5.0,1,89030909859,,,,,,,,,,https://wa.me/79030909859,,,viber://chat/?number=79030909859,,,,,,,45.101426,38.967132,https://2gis.com/firm/70000001037715473,branch
San lazzaro,салон мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни; Офисная мебель,"Уральская улица, 79/1",цокольный этаж,350059,РМЗ м-н,Карасунский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+03:00,5.0,1,89180392440,,,,,,,,,,https://wa.me/79180392440,,,,,,https://t.me/+79180392440,,,,45.0332,39.052482,https://2gis.com/firm/70000001058916225,branch
SBgroup,компания по продаже напольных покрытий и дверей,Мебель на заказ; Окна; Напольные покрытия; Матрасы; Жалюзи; Мягкая мебель; Входные двери; Межкомнатные двери,"улица им. В.Н. Мачуги, 18/1",1 этаж,350061,Пашковский м-н,Карасунский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 09:00-15:00; Вс: 09:00-15:00,+03:00,5.0,3,89182425150,,,,,,,,,,https://wa.me/79182425150,,,,,,https://t.me/+79182425150,,,,45.012768,39.07622,https://2gis.com/firm/70000001076958968,branch
Semvi Mebel,,Мебель на заказ; Корпусная мебель; Мягкая мебель,"улица Григория Булгакова, 6",1 этаж,350005,,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00 (по предварительному звонку),+03:00,5.0,3,89186962658,,,,,http://t.me/semvi_mebel23,,,,,https://wa.me/79186962658,,,,,,https://t.me/+79186962658,,,,45.108614,38.957147,https://2gis.com/firm/70000001090277124,branch
Silvia Mebel,мебельная фабрика,Мебель на заказ; Мебель для кухни; Мебель для общественного питания; Мягкая мебель; Корпусная мебель; Матрасы; Офисная мебель; Детская мебель,"Тургеневское шоссе, 13/1",1 этаж,385121,,,,Тахтамукайский район,Республика Адыгея,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+03:00,,,89180344451 (единый номер: пн-вс 9:00-18:00),89182898295 (единый номер: пн-вс 9:00-18:00),89180313680 (отдел продаж),,,,,,,,https://wa.me/79180313680,,,,,,,,,,45.025002,38.94292,https://2gis.com/firm/70000001049292845,branch
Silvia merel lux,мебельная фабрика,Мебель на заказ; Мебель для кухни; Мебель для общественного питания; Мягкая мебель; Корпусная мебель,,,353236,,,,Северский район,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+03:00,,,89180315265,89182898295 (единый номер: пн-вс 9:00-18:00),89180313680 (отдел продаж),,,,,,,,https://wa.me/79180315265,,,,,,https://t.me/+79180315265,,,,44.914591,38.842901,https://2gis.com/firm/70000001101237791,branch
Sk Мебель,,Мебель на заказ; Корпусная мебель,"Штурвальная улица, 8",1 этаж; 6 подъезд,350087,Образцово м-н,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+03:00,,,89184181111,,,,,,,,,,https://wa.me/79184181111,,,,,,,,,,45.091394,39.024563,https://2gis.com/firm/70000001104329101,branch
Slava Botov,студия дизайна кухонь,Мебель на заказ; Корпусная мебель; Мебель для кухни,"улица Красных Партизан, 495",311 офис; 3 этаж,350049,,Западный округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00 (по предварительному звонку),+03:00,,,89628510102,,,,,,,,,https://vk.com/slava_botov_kuhni,https://wa.me/79628510102,,,,,,https://t.me/slava_botov,,,,45.050246,38.963419,https://2gis.com/firm/70000001069354163,branch
Sleepline,магазин мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Офисная мебель; Мягкая мебель; Матрасы; Мебель для кухни,"Крайняя улица, 2/7",,353211,,,,Динской район,Краснодарский край,Россия,Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+03:00,,,89034498883,89002745311,,,,,,,,,https://wa.me/79034498883,https://wa.me/79002745311,,,,,https://t.me/+79034498883,,,,45.25489,39.011754,https://2gis.com/firm/70000001067943460,branch
Slr,торгово-производственная компания,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель; Мебель для ванных комнат,"Рождественская набережная, 45/1",1 офис; 2 этаж,350089,Юбилейный м-н,Западный округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00 (по предварительной записи),+03:00,,,89180773996,89186531407,,,,,,,,,https://wa.me/79180773996,https://wa.me/79186531407,,viber://chat/?number=79180773996,,,https://t.me/+79180773996,,,,45.03181,38.92115,https://2gis.com/firm/70000001024940227,branch
Smb,мебельный магазин,Мебель на заказ; Мебель для кухни; Корпусная мебель; Офисная мебель; Детская мебель; Мягкая мебель; Распиловка древесины,"Тихорецкая улица, 8/1",1 этаж,350059,Восточная промышленная зона м-н,Карасунский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+03:00,5.0,10,89184333352 (единый номер: пн-вс 9:00-18:00),,,,,,,,,,https://wa.me/79184333352,,,,,,,,,,45.040747,39.039838,https://2gis.com/firm/70000001100598206,branch
Smb,мебельный магазин,Мебель на заказ; Корпусная мебель; Офисная мебель; Распиловка древесины; Мебель для кухни,"1 Мая улица, 538",,350087,Калинино м-н,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00,+03:00,4.7,15,89184333352 (единый номер: пн-вс 9:00-18:00),,,,,,,,,,https://wa.me/79184333352,,,,,,,,,,45.104304,39.018494,https://2gis.com/firm/70000001093356918,branch
Smb,мебельный магазин,Мебель на заказ; Мебель для кухни; Корпусная мебель; Офисная мебель; Детская мебель; Мягкая мебель,"им. Евгении Жигуленко, 11 к1",цокольный этаж,350087,им. Петра Метальникова м-н,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Вс: 10:00-19:00 (по предварительному звонку),+03:00,5.0,362,89888797676,,,,,,,,,,https://wa.me/79184333352,,,,,,https://t.me/+79888797676,,,,45.09735,39.004656,https://2gis.com/firm/70000001049499706,branch
Soft,мебельный магазин,Мебель на заказ; Мягкая мебель,"Тургеневское шоссе, 8",1 этаж,385121,,,,Тахтамукайский район,Республика Адыгея,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+03:00,1.0,1,89181154317,,,,,,,,,,,,,,,,,,,,45.024061,38.942919,https://2gis.com/firm/70000001095549987,branch
Soft кухни,магазин,Мебель на заказ; Мебель для кухни,"Мандариновая улица, 14",1 этаж,385121,Кубань,,,Тахтамукайский район,Республика Адыгея,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+03:00,,,89189230094,,,,,,,,,,https://wa.me/79189230094,,,,,,https://t.me/kuhnisoft,https://t.me/+79189230094,,,45.028949,38.946741,https://2gis.com/firm/70000001062933937,branch
ss_formula,центр изготовления мебели на заказ,Мебель на заказ; Корпусная мебель,"Дорожный переулок, 4",,350056,,Прикубанский округ,,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+03:00,5.0,1,89885266316,,,,,,,,,,https://wa.me/79885266316,,,,,,https://t.me/ss_formula,,,,45.09603,39.102729,https://2gis.com/firm/70000001062723843,branch
Teodor sky,офис,Мебель на заказ; Корпусная мебель,"Тополиная аллея, 2",502 офис; 5 этаж,350072,,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+03:00,5.0,1,89284660681,,,,,,,,,,,,,,,,https://t.me/+79284660681,,,,45.06616,38.996202,https://2gis.com/firm/70000001065161309,branch
Teodor sky,производственный цех,Мебель на заказ; Корпусная мебель,"Тополиная аллея, 2/3",,350072,,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00,+03:00,,,89284660681,,,,,,,,,,,,,,,,https://t.me/+79284660681,,,,45.06705,38.996455,https://2gis.com/firm/70000001065371842,branch
Time Mebel,салон мебели,Мебель на заказ; Мягкая мебель; Мебель для кухни; Корпусная мебель,"им. Ивана Шкабуры, 8",24 помещение; 2 этаж,350012,,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00 (по предварительной записи: сб-вс),+03:00,5.0,44,89180333081,,,time_mebel_2020@mail.ru,,,,,,https://vk.com/time_mebel,,,,,,,https://t.me/tmmebelkrd,https://t.me/+79183508887,,https://youtube.com/channel/UCLDVMD0QN0jx5STwKPseQTw,45.081585,38.896593,https://2gis.com/firm/70000001059768700,branch
Vagon,студия мебели,Мебель на заказ; Мебельные фасады; Корпусная мебель; Мебель для кухни; Мебель для ванных комнат; Офисная мебель; Перегородки; Стеновые панели; Детская мебель,"улица им. Адмирала Крузенштерна, 6",1 этаж,350073,,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+03:00,5.0,16,89615884846,,,,,http://t.me/vagon_meb,,,,https://vk.com/vagon.mebel,https://wa.me/79615884846,,,,,,https://t.me/+79615884846,https://t.me/79615884815,https://t.me/vagon_meb,,45.092217,39.041939,https://2gis.com/firm/70000001089539796,branch
Vfactory,склад,Мебель на заказ; Корпусная мебель,,,350900,Северный пос.,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00 (по предварительной записи),+03:00,,,89604796677,,,,,,,,,,https://wa.me/79604796677,,,,,,https://t.me/+79604796677,,,,45.136609,38.992486,https://2gis.com/firm/70000001097428464,branch
VIP-andri,торгово-производственная фирма,Мебель на заказ; Мягкая мебель; Матрасы; Мебель для общественного питания,"Карла Гусника, 17/5",3 этаж,350031,,Прикубанский округ,,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 10:00-16:00 (по предварительной записи: сб),+03:00,4.4,7,89885004090,89885003040,89885009040,,,,,,,,https://wa.me/79885004090,https://wa.me/79885003040,https://wa.me/79885009040,,,,https://t.me/+79885003040,,,,45.15232,38.996241,https://2gis.com/firm/70000001018681006,branch
Vivat,торгово-производственная компания,Мебель на заказ; Мебель для кухни; Бытовая техника; Корпусная мебель,"улица Красных Партизан, 1/4 к13",1 этаж,350012,,Прикубанский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 11:00-19:00; Вт: 11:00-19:00; Ср: 11:00-19:00; Чт: 11:00-19:00; Пт: 11:00-19:00; Сб: 11:00-19:00; Вс: 11:00-19:00 (по предварительной записи),+03:00,3.7,3,89184313552,89286622235,,,,,,,,https://vk.com/kuhnivivatkrasnodar,https://wa.me/79184313552,https://wa.me/79286622235,,,,,https://t.me/+79286622235,https://t.me/+79184313552,,,45.081534,38.900147,https://2gis.com/firm/70000001061974316,branch
VM-style,салон мебели,Мебель на заказ; Офисная мебель; Мебель для кухни; Корпусная мебель; Детская мебель; Мебель для ванных комнат,"улица Стасова, 178/2",1 этаж,350075,ХБК м-н,Карасунский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+03:00,,,89180433649,,,,,,,,,https://vk.com/vmstyle_krd,https://wa.me/79180433649,,,,,,,,,,45.024488,39.045961,https://2gis.com/firm/70000001064906308,branch
VmWood,столярная мастерская производства мебели для души,Мебель на заказ; Корпусная мебель; Садово-парковая мебель,"Новороссийская улица, 236 лит Е",,350059,КСК м-н,Карасунский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+03:00,5.0,1,89898538090,,,,,,,,,,,,,,,,,,,,45.037547,39.058947,https://2gis.com/firm/70000001110769690,branch
Vsk interior design,компания по производству мебели и элементов декора.,Мебель на заказ; Декоративные отделочные материалы; Ремонт мебели; Распиловка древесины; Фрезеровка неметаллов,"улица Крупской, 2/2",15 помещение; 1 этаж,350910,Пашковский м-н,Карасунский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00,+03:00,,,,,,,,,,,,,https://wa.me/79615826109,,,,,,https://t.me/lex_aurum,,,,45.01346,39.102215,https://2gis.com/firm/70000001097414666,branch
Vyalov_mebel,компания по производству корпусной мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель,"улица им. Евдокии Бершанской, 353/5в",,350080,,Карасунский округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 08:00-18:00; Вт: 08:00-18:00; Ср: 08:00-18:00; Чт: 08:00-18:00; Пт: 08:00-18:00 (по пре),+03:00,3.0,2,89181613523,89184118500,,,,,,,,,https://wa.me/79181613523,https://wa.me/79184118500,,,,,https://t.me/+79181613523,,,,45.040546,39.136853,https://2gis.com/firm/70000001066455360,branch
Wood line,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат,"улица Бабушкина, 248",110 офис; 1 этаж,350020,,Западный округ,Краснодар,Краснодар городской округ,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00,+03:00,5.0,8,89054950697,,,,,,,,,,https://wa.me/79054950697,,,,,,,,,,45.046895,38.972844,https://2gis.com/firm/70000001090133102,branch
